ID,BUS ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
7,1,Mogbazar,Mohakhali,2.17044,2.17044,2.17044,2.739,0,0,0.568552,0,0.568552
2,2,Mogbazar,Mohakhali,0.246442,0.246442,5.86719,7.25651,0,5.62075,1.38932,5.62075,7.01007
20,2,Mogbazar,Mohakhali,5.86719,5.86719,5.86719,7.25651,0,0,1.38932,0,1.38932
5,4,Mogbazar,Mohakhali,1.45844,1.45844,10.0557,12.6089,0,8.59725,2.55318,8.59725,11.1504
21,4,Mogbazar,Mohakhali,6.054,6.054,10.0557,12.6089,0,4.0017,2.55318,4.0017,6.55488
23,4,Mogbazar,Mohakhali,6.79084,6.79084,10.0557,12.6089,0,3.26485,2.55318,3.26485,5.81803
41,4,Mogbazar,Mohakhali,10.0557,10.0557,10.0557,12.6089,0,0,2.55318,0,2.55318
12,8,Mogbazar,Mohakhali,3.24115,3.24115,14.784,15.1345,0,11.5429,0.350445,11.5429,11.8933
22,8,Mogbazar,Mohakhali,6.76385,6.76385,14.784,15.1345,0,8.02019,0.350445,8.02019,8.37064
28,8,Mogbazar,Mohakhali,7.98104,7.98104,14.784,15.1345,0,6.803,0.350445,6.803,7.15345
30,8,Mogbazar,Mohakhali,8.18841,8.18841,14.784,15.1345,0,6.59563,0.350445,6.59563,6.94607
36,8,Mogbazar,Mohakhali,8.98062,8.98062,14.784,15.1345,0,5.80343,0.350445,5.80343,6.15387
44,8,Mogbazar,Mohakhali,11.5806,11.5806,14.784,15.1345,0,3.20342,0.350445,3.20342,3.55387
51,8,Mogbazar,Mohakhali,13.022,13.022,14.784,15.1345,0,1.762,0.350445,1.762,2.11245
56,8,Mogbazar,Mohakhali,14.784,14.784,14.784,15.1345,0,0,0.350445,0,0.350445
60,1,Mohakhali,Mogbazar,16.5002,16.5002,16.5002,16.5804,0,0,0.080185,0,0.080185
15,7,Mogbazar,Mohakhali,4.42701,4.42701,17.5153,17.9911,0,13.0883,0.47573,13.0883,13.564
18,7,Mogbazar,Mohakhali,5.62071,5.62071,17.5153,17.9911,0,11.8946,0.47573,11.8946,12.3703
29,7,Mogbazar,Mohakhali,8.10662,8.10662,17.5153,17.9911,0,9.4087,0.47573,9.4087,9.88443
35,7,Mogbazar,Mohakhali,8.79305,8.79305,17.5153,17.9911,0,8.72227,0.47573,8.72227,9.198
52,7,Mogbazar,Mohakhali,13.1427,13.1427,17.5153,17.9911,0,4.3726,0.47573,4.3726,4.84833
58,7,Mogbazar,Mohakhali,15.7759,15.7759,17.5153,17.9911,0,1.73947,0.47573,1.73947,2.2152
66,7,Mogbazar,Mohakhali,17.5153,17.5153,17.5153,17.9911,0,0,0.47573,0,0.47573
64,1,Mogbazar,Mohakhali,16.9944,16.9944,16.9944,18.1534,0,0,1.15891,0,1.15891
31,3,Mogbazar,Mohakhali,8.24794,8.24794,16.9644,18.3212,0,8.7165,1.35676,8.7165,10.0733
37,3,Mogbazar,Mohakhali,9.00401,9.00401,16.9644,18.3212,0,7.96043,1.35676,7.96043,9.31719
63,3,Mogbazar,Mohakhali,16.9644,16.9644,16.9644,18.3212,0,0,1.35676,0,1.35676
1,5,Mogbazar,Mohakhali,0.122782,0.122782,16.8309,19.5064,0,16.7081,2.6755,16.7081,19.3836
3,5,Mogbazar,Mohakhali,0.73294,0.73294,16.8309,19.5064,0,16.0979,2.6755,16.0979,18.7734
39,5,Mogbazar,Mohakhali,9.11859,9.11859,16.8309,19.5064,0,7.71228,2.6755,7.71228,10.3878
59,5,Mogbazar,Mohakhali,15.9372,15.9372,16.8309,19.5064,0,0.893642,2.6755,0.893642,3.56914
61,5,Mogbazar,Mohakhali,16.8309,16.8309,16.8309,19.5064,0,0,2.6755,0,2.6755
13,6,Mogbazar,Mohakhali,4.03971,4.03971,19.2333,19.8175,0,15.1936,0.584171,15.1936,15.7778
17,6,Mogbazar,Mohakhali,5.22896,5.22896,19.2333,19.8175,0,14.0043,0.584171,14.0043,14.5885
43,6,Mogbazar,Mohakhali,11.0264,11.0264,19.2333,19.8175,0,8.20687,0.584171,8.20687,8.79104
67,6,Mogbazar,Mohakhali,17.6475,17.6475,19.2333,19.8175,0,1.58583,0.584171,1.58583,2.17
68,6,Mogbazar,Mohakhali,17.9686,17.9686,19.2333,19.8175,0,1.26468,0.584171,1.26468,1.84885
74,6,Mogbazar,Mohakhali,19.2333,19.2333,19.2333,19.8175,0,0,0.584171,0,0.584171
16,10,Mogbazar,Mohakhali,5.13084,5.13084,22.6822,24.6126,0,17.5513,1.93039,17.5513,19.4817
25,10,Mogbazar,Mohakhali,7.08685,7.08685,22.6822,24.6126,0,15.5953,1.93039,15.5953,17.5257
47,10,Mogbazar,Mohakhali,11.983,11.983,22.6822,24.6126,0,10.6991,1.93039,10.6991,12.6295
54,10,Mogbazar,Mohakhali,13.7618,13.7618,22.6822,24.6126,0,8.92034,1.93039,8.92034,10.8507
55,10,Mogbazar,Mohakhali,14.6152,14.6152,22.6822,24.6126,0,8.06696,1.93039,8.06696,9.99735
65,10,Mogbazar,Mohakhali,17.4664,17.4664,22.6822,24.6126,0,5.21573,1.93039,5.21573,7.14613
78,10,Mogbazar,Mohakhali,19.894,19.894,22.6822,24.6126,0,2.78819,1.93039,2.78819,4.71858
81,10,Mogbazar,Mohakhali,21.2364,21.2364,22.6822,24.6126,0,1.44579,1.93039,1.44579,3.37619
82,10,Mogbazar,Mohakhali,22.0954,22.0954,22.6822,24.6126,0,0.586744,1.93039,0.586744,2.51714
83,10,Mogbazar,Mohakhali,22.6822,22.6822,22.6822,24.6126,0,0,1.93039,0,1.93039
40,9,Mogbazar,Mohakhali,9.54513,9.54513,24.5614,26.0322,0,15.0163,1.47081,15.0163,16.4871
45,9,Mogbazar,Mohakhali,11.7873,11.7873,24.5614,26.0322,0,12.7741,1.47081,12.7741,14.2449
73,9,Mogbazar,Mohakhali,19.0504,19.0504,24.5614,26.0322,0,5.51105,1.47081,5.51105,6.98186
75,9,Mogbazar,Mohakhali,19.3599,19.3599,24.5614,26.0322,0,5.20149,1.47081,5.20149,6.67229
