ID,BUS ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
70,9,Mogbazar,Mohakhali,25.3516,25.3516,36.2391,37.1113,0,10.8875,0.872223,10.8875,11.7598
88,9,Mogbazar,Mohakhali,32.9406,32.9406,36.2391,37.1113,0,3.29856,0.872223,3.29856,4.17078
100,9,Mogbazar,Mohakhali,36.2391,36.2391,36.2391,37.1113,0,0,0.872223,0,0.872223
86,2,Mogbazar,Mohakhali,32.7095,32.7095,36.7507,37.5361,0,4.04124,0.785377,4.04124,4.82662
102,2,Mogbazar,Mohakhali,36.7507,36.7507,36.7507,37.5361,0,0,0.785377,0,0.785377
2,7,Mogbazar,Mohakhali,0.656026,0.656026,36.8817,37.8849,0,36.2256,1.00322,36.2256,37.2288
4,7,Mogbazar,Mohakhali,1.49901,1.49901,36.8817,37.8849,0,35.3826,1.00322,35.3826,36.3859
29,7,Mogbazar,Mohakhali,10.1222,10.1222,36.8817,37.8849,0,26.7594,1.00322,26.7594,27.7626
66,7,Mogbazar,Mohakhali,23.9928,23.9928,36.8817,37.8849,0,12.8888,1.00322,12.8888,13.892
87,7,Mogbazar,Mohakhali,32.7547,32.7547,36.8817,37.8849,0,4.12697,1.00322,4.12697,5.13019
89,7,Mogbazar,Mohakhali,33.2724,33.2724,36.8817,37.8849,0,3.60927,1.00322,3.60927,4.61249
103,7,Mogbazar,Mohakhali,36.8817,36.8817,36.8817,37.8849,0,0,1.00322,0,1.00322
71,6,Mogbazar,Mohakhali,25.4999,25.4999,35.624,38.2559,0,10.1241,2.63197,10.1241,12.7561
77,6,Mogbazar,Mohakhali,27.1698,27.1698,35.624,38.2559,0,8.45412,2.63197,8.45412,11.0861
90,6,Mogbazar,Mohakhali,33.2993,33.2993,35.624,38.2559,0,2.32464,2.63197,2.32464,4.95661
91,6,Mogbazar,Mohakhali,33.4736,33.4736,35.624,38.2559,0,2.15034,2.63197,2.15034,4.78231
92,6,Mogbazar,Mohakhali,33.5863,33.5863,35.624,38.2559,0,2.03769,2.63197,2.03769,4.66966
99,6,Mogbazar,Mohakhali,35.624,35.624,35.624,38.2559,0,0,2.63197,0,2.63197
17,10,Mogbazar,Mohakhali,5.30885,5.30885,36.6092,38.7233,0,31.3004,2.11406,31.3004,33.4144
23,10,Mogbazar,Mohakhali,6.58972,6.58972,36.6092,38.7233,0,30.0195,2.11406,30.0195,32.1336
49,10,Mogbazar,Mohakhali,15.2896,15.2896,36.6092,38.7233,0,21.3196,2.11406,21.3196,23.4337
61,10,Mogbazar,Mohakhali,23.4484,23.4484,36.6092,38.7233,0,13.1608,2.11406,13.1608,15.2749
65,10,Mogbazar,Mohakhali,23.8357,23.8357,36.6092,38.7233,0,12.7735,2.11406,12.7735,14.8876
72,10,Mogbazar,Mohakhali,25.9073,25.9073,36.6092,38.7233,0,10.7019,2.11406,10.7019,12.816
82,10,Mogbazar,Mohakhali,30.1294,30.1294,36.6092,38.7233,0,6.47981,2.11406,6.47981,8.59386
94,10,Mogbazar,Mohakhali,33.982,33.982,36.6092,38.7233,0,2.62723,2.11406,2.62723,4.74128
98,10,Mogbazar,Mohakhali,35.6228,35.6228,36.6092,38.7233,0,0.986453,2.11406,0.986453,3.10051
101,10,Mogbazar,Mohakhali,36.6092,36.6092,36.6092,38.7233,0,0,2.11406,0,2.11406
168,1,Mohakhali,Mogbazar,55.6214,55.6214,55.6214,55.7803,0,0,0.158862,0,0.158862
138,2,Mohakhali,Mogbazar,46.9862,46.9862,55.07,56.0803,0,8.08378,1.01024,8.08378,9.09402
167,2,Mohakhali,Mogbazar,55.07,55.07,55.07,56.0803,0,0,1.01024,0,1.01024
104,1,Mogbazar,Mohakhali,37.2847,55.7803,55.7803,56.2411,18.4956,0,0.460769,18.4956,18.9563
105,1,Mogbazar,Mohakhali,37.5179,55.7803,55.7803,56.2411,18.2624,0,0.460769,18.2624,18.7232
106,1,Mogbazar,Mohakhali,37.5835,55.7803,55.7803,56.2411,18.1968,0,0.460769,18.1968,18.6576
107,1,Mogbazar,Mohakhali,37.7182,55.7803,55.7803,56.2411,18.0621,0,0.460769,18.0621,18.5229
109,1,Mogbazar,Mohakhali,38.6927,55.7803,55.7803,56.2411,17.0876,0,0.460769,17.0876,17.5484
112,1,Mogbazar,Mohakhali,39.3012,55.7803,55.7803,56.2411,16.4791,0,0.460769,16.4791,16.9399
114,1,Mogbazar,Mohakhali,40.2988,55.7803,55.7803,56.2411,15.4815,0,0.460769,15.4815,15.9423
115,1,Mogbazar,Mohakhali,40.3103,55.7803,55.7803,56.2411,15.47,0,0.460769,15.47,15.9307
119,1,Mogbazar,Mohakhali,40.861,55.7803,55.7803,56.2411,14.9193,0,0.460769,14.9193,15.3801
122,1,Mogbazar,Mohakhali,41.1924,55.7803,55.7803,56.2411,14.5878,0,0.460769,14.5878,15.0486
123,1,Mogbazar,Mohakhali,41.486,55.7803,55.7803,56.2411,14.2943,0,0.460769,14.2943,14.7551
124,1,Mogbazar,Mohakhali,41.973,55.7803,55.7803,56.2411,13.8073,0,0.460769,13.8073,14.2681
125,1,Mogbazar,Mohakhali,41.9736,55.7803,55.7803,56.2411,13.8067,0,0.460769,13.8067,14.2674
128,1,Mogbazar,Mohakhali,43.0928,55.7803,55.7803,56.2411,12.6875,0,0.460769,12.6875,13.1482
131,1,Mogbazar,Mohakhali,44.8316,55.7803,55.7803,56.2411,10.9487,0,0.460769,10.9487,11.4094
133,1,Mogbazar,Mohakhali,45.3932,55.7803,55.7803,56.2411,10.3871,0,0.460769,10.3871,10.8479
135,1,Mogbazar,Mohakhali,45.7473,55.7803,55.7803,56.2411,10.033,0,0.460769,10.033,10.4937
136,1,Mogbazar,Mohakhali,45.7616,55.7803,55.7803,56.2411,10.0187,0,0.460769,10.0187,10.4794
137,1,Mogbazar,Mohakhali,46.7694,55.7803,55.7803,56.2411,9.01085,0,0.460769,9.01085,9.47162
139,1,Mogbazar,Mohakhali,47.0898,55.7803,55.7803,56.2411,8.69051,0,0.460769,8.69051,9.15128
141,2,Mogbazar,Mohakhali,47.7921,56.0803,56.0803,56.5847,8.28819,0,0.504462,8.28819,8.79265
147,2,Mogbazar,Mohakhali,49.0879,56.0803,56.0803,56.5847,6.9923,0,0.504462,6.9923,7.49677
148,2,Mogbazar,Mohakhali,49.0939,56.0803,56.0803,56.5847,6.98635,0,0.504462,6.98635,7.49081
149,2,Mogbazar,Mohakhali,49.7623,56.0803,56.0803,56.5847,6.31795,0,0.504462,6.31795,6.82241
151,2,Mogbazar,Mohakhali,50.2273,56.0803,56.0803,56.5847,5.85295,0,0.504462,5.85295,6.35741
152,2,Mogbazar,Mohakhali,50.3028,56.0803,56.0803,56.5847,5.77746,0,0.504462,5.77746,6.28192
153,2,Mogbazar,Mohakhali,50.7536,56.0803,56.0803,56.5847,5.32668,0,0.504462,5.32668,5.83114
157,2,Mogbazar,Mohakhali,51.778,56.0803,56.0803,56.5847,4.30221,0,0.504462,4.30221,4.80667
160,2,Mogbazar,Mohakhali,53.2413,56.0803,56.0803,56.5847,2.83898,0,0.504462,2.83898,3.34345
161,2,Mogbazar,Mohakhali,53.5853,56.0803,56.0803,56.5847,2.49492,0,0.504462,2.49492,2.99938
164,2,Mogbazar,Mohakhali,54.1685,56.0803,56.0803,56.5847,1.91177,0,0.504462,1.91177,2.41623
165,2,Mogbazar,Mohakhali,54.4454,56.0803,56.0803,56.5847,1.63486,0,0.504462,1.63486,2.13932
169,2,Mogbazar,Mohakhali,55.7737,56.0803,56.0803,56.5847,0.30657,0,0.504462,0.30657,0.811032
117,3,Mohakhali,Mogbazar,40.4105,40.4105,59.189,60.6916,0,18.7785,1.50254,18.7785,20.2811
175,3,Mohakhali,Mogbazar,56.4801,56.4801,59.189,60.6916,0,2.70891,1.50254,2.70891,4.21146
181,3,Mohakhali,Mogbazar,59.189,59.189,59.189,60.6916,0,0,1.50254,0,1.50254
171,3,Mogbazar,Mohakhali,56.1412,60.6916,60.6916,62.1027,4.55037,0,1.41115,4.55037,5.96152
172,3,Mogbazar,Mohakhali,56.4309,60.6916,60.6916,62.1027,4.26072,0,1.41115,4.26072,5.67187
173,3,Mogbazar,Mohakhali,56.4467,60.6916,60.6916,62.1027,4.24488,0,1.41115,4.24488,5.65603
174,3,Mogbazar,Mohakhali,56.4602,60.6916,60.6916,62.1027,4.23141,0,1.41115,4.23141,5.64256
177,3,Mogbazar,Mohakhali,58.2957,60.6916,60.6916,62.1027,2.39591,0,1.41115,2.39591,3.80705
178,3,Mogbazar,Mohakhali,58.5007,60.6916,60.6916,62.1027,2.19086,0,1.41115,2.19086,3.60201
179,3,Mogbazar,Mohakhali,58.6511,60.6916,60.6916,62.1027,2.04053,0,1.41115,2.04053,3.45168
180,3,Mogbazar,Mohakhali,59.0728,60.6916,60.6916,62.1027,1.61877,0,1.41115,1.61877,3.02992
182,3,Mogbazar,Mohakhali,59.398,60.6916,60.6916,62.1027,1.29362,0,1.41115,1.29362,2.70477
183,3,Mogbazar,Mohakhali,60.0301,60.6916,60.6916,62.1027,0.661519,0,1.41115,0.661519,2.07267
191,1,Mohakhali,Mogbazar,63.4005,63.4005,63.4005,63.5248,0,0,0.124331,0,0.124331
184,1,Mogbazar,Mohakhali,60.8332,63.5248,63.5248,66.229,2.69165,0,2.70418,2.69165,5.39583
186,1,Mogbazar,Mohakhali,61.2508,63.5248,63.5248,66.229,2.27399,0,2.70418,2.27399,4.97817
187,1,Mogbazar,Mohakhali,61.749,63.5248,63.5248,66.229,1.77585,0,2.70418,1.77585,4.48003
188,1,Mogbazar,Mohakhali,62.2002,63.5248,63.5248,66.229,1.32461,0,2.70418,1.32461,4.02879
190,1,Mogbazar,Mohakhali,63.0306,63.5248,63.5248,66.229,0.494239,0,2.70418,0.494239,3.19842
228,1,Mohakhali,Mogbazar,72.9938,72.9938,72.9938,73.1175,0,0,0.12369,0,0.12369
192,1,Mogbazar,Mohakhali,63.7236,73.1175,73.1175,75.9473,9.39389,0,2.8298,9.39389,12.2237
193,1,Mogbazar,Mohakhali,63.7739,73.1175,73.1175,75.9473,9.34366,0,2.8298,9.34366,12.1735
194,1,Mogbazar,Mohakhali,64.4471,73.1175,73.1175,75.9473,8.67036,0,2.8298,8.67036,11.5002
196,1,Mogbazar,Mohakhali,65.0027,73.1175,73.1175,75.9473,8.11484,0,2.8298,8.11484,10.9446
199,1,Mogbazar,Mohakhali,65.1617,73.1175,73.1175,75.9473,7.95584,0,2.8298,7.95584,10.7856
200,1,Mogbazar,Mohakhali,66.0294,73.1175,73.1175,75.9473,7.08813,0,2.8298,7.08813,9.91792
201,1,Mogbazar,Mohakhali,66.8282,73.1175,73.1175,75.9473,6.28934,0,2.8298,6.28934,9.11913
202,1,Mogbazar,Mohakhali,66.9566,73.1175,73.1175,75.9473,6.16089,0,2.8298,6.16089,8.99068
204,1,Mogbazar,Mohakhali,67.0899,73.1175,73.1175,75.9473,6.0276,0,2.8298,6.0276,8.8574
205,1,Mogbazar,Mohakhali,67.1579,73.1175,73.1175,75.9473,5.95963,0,2.8298,5.95963,8.78943
208,1,Mogbazar,Mohakhali,68.4433,73.1175,73.1175,75.9473,4.67424,0,2.8298,4.67424,7.50403
209,1,Mogbazar,Mohakhali,68.4764,73.1175,73.1175,75.9473,4.64112,0,2.8298,4.64112,7.47092
210,1,Mogbazar,Mohakhali,68.6352,73.1175,73.1175,75.9473,4.48227,0,2.8298,4.48227,7.31207
211,1,Mogbazar,Mohakhali,68.7194,73.1175,73.1175,75.9473,4.39807,0,2.8298,4.39807,7.22786
213,1,Mogbazar,Mohakhali,69.3666,73.1175,73.1175,75.9473,3.75093,0,2.8298,3.75093,6.58073
214,1,Mogbazar,Mohakhali,69.7549,73.1175,73.1175,75.9473,3.36265,0,2.8298,3.36265,6.19244
217,1,Mogbazar,Mohakhali,70.6656,73.1175,73.1175,75.9473,2.45195,0,2.8298,2.45195,5.28174
222,1,Mogbazar,Mohakhali,71.9956,73.1175,73.1175,75.9473,1.12192,0,2.8298,1.12192,3.95171
223,1,Mogbazar,Mohakhali,72.0724,73.1175,73.1175,75.9473,1.04515,0,2.8298,1.04515,3.87494
224,1,Mogbazar,Mohakhali,72.2388,73.1175,73.1175,75.9473,0.878696,0,2.8298,0.878696,3.70849
231,2,Mohakhali,Mogbazar,74.441,74.441,76.5746,77.195,0,2.13357,0.620413,2.13357,2.75399
238,2,Mohakhali,Mogbazar,76.5746,76.5746,76.5746,77.195,0,0,0.620413,0,0.620413
189,3,Mohakhali,Mogbazar,62.8253,62.8253,79.314,80.9048,0,16.4887,1.59082,16.4887,18.0795
230,3,Mohakhali,Mogbazar,73.827,73.827,79.314,80.9048,0,5.48704,1.59082,5.48704,7.07786
244,3,Mohakhali,Mogbazar,79.314,79.314,79.314,80.9048,0,0,1.59082,0,1.59082
242,3,Mogbazar,Mohakhali,78.9926,80.9048,80.9048,81.6903,1.91223,0,0.785449,1.91223,2.69768
247,3,Mogbazar,Mohakhali,79.5263,80.9048,80.9048,81.6903,1.37847,0,0.785449,1.37847,2.16392
250,3,Mogbazar,Mohakhali,79.9759,80.9048,80.9048,81.6903,0.928925,0,0.785449,0.928925,1.71437
252,3,Mogbazar,Mohakhali,80.6119,80.9048,80.9048,81.6903,0.292915,0,0.785449,0.292915,1.07836
225,2,Mogbazar,Mohakhali,72.254,77.195,77.195,85.998,4.94099,0,8.80301,4.94099,13.744
229,2,Mogbazar,Mohakhali,73.6802,77.195,77.195,85.998,3.5148,0,8.80301,3.5148,12.3178
234,2,Mogbazar,Mohakhali,75.6373,77.195,77.195,85.998,1.55773,0,8.80301,1.55773,10.3607
241,2,Mogbazar,Mohakhali,77.0898,77.195,77.195,85.998,0.105216,0,8.80301,0.105216,8.90822
126,4,Mohakhali,Mogbazar,42.1396,42.1396,89.1077,89.6283,0,46.9682,0.520592,46.9682,47.4887
162,4,Mohakhali,Mogbazar,53.9864,53.9864,89.1077,89.6283,0,35.1214,0.520592,35.1214,35.642
254,4,Mohakhali,Mogbazar,81.999,81.999,89.1077,89.6283,0,7.10871,0.520592,7.10871,7.62931
280,4,Mohakhali,Mogbazar,89.1077,89.1077,89.1077,89.6283,0,0,0.520592,0,0.520592
255,4,Mogbazar,Mohakhali,82.0748,89.6283,89.6283,89.8507,7.5535,0,0.22235,7.5535,7.77585
257,4,Mogbazar,Mohakhali,82.7359,89.6283,89.6283,89.8507,6.89242,0,0.22235,6.89242,7.11477
258,4,Mogbazar,Mohakhali,82.7648,89.6283,89.6283,89.8507,6.86355,0,0.22235,6.86355,7.0859
259,4,Mogbazar,Mohakhali,83.1047,89.6283,89.6283,89.8507,6.52366,0,0.22235,6.52366,6.74601
260,4,Mogbazar,Mohakhali,83.219,89.6283,89.6283,89.8507,6.40931,0,0.22235,6.40931,6.63166
262,4,Mogbazar,Mohakhali,83.2327,89.6283,89.6283,89.8507,6.39562,0,0.22235,6.39562,6.61797
265,4,Mogbazar,Mohakhali,84.1897,89.6283,89.6283,89.8507,5.43861,0,0.22235,5.43861,5.66096
266,4,Mogbazar,Mohakhali,84.7128,89.6283,89.6283,89.8507,4.91556,0,0.22235,4.91556,5.13791
267,4,Mogbazar,Mohakhali,84.7743,89.6283,89.6283,89.8507,4.85402,0,0.22235,4.85402,5.07637
268,4,Mogbazar,Mohakhali,84.9095,89.6283,89.6283,89.8507,4.71886,0,0.22235,4.71886,4.94121
269,4,Mogbazar,Mohakhali,85.1874,89.6283,89.6283,89.8507,4.44097,0,0.22235,4.44097,4.66332
270,4,Mogbazar,Mohakhali,85.3959,89.6283,89.6283,89.8507,4.23246,0,0.22235,4.23246,4.45481
271,4,Mogbazar,Mohakhali,85.5229,89.6283,89.6283,89.8507,4.10544,0,0.22235,4.10544,4.32779
272,4,Mogbazar,Mohakhali,87.1682,89.6283,89.6283,89.8507,2.46013,0,0.22235,2.46013,2.68248
273,4,Mogbazar,Mohakhali,87.1952,89.6283,89.6283,89.8507,2.43312,0,0.22235,2.43312,2.65547
274,4,Mogbazar,Mohakhali,87.496,89.6283,89.6283,89.8507,2.13234,0,0.22235,2.13234,2.35469
275,4,Mogbazar,Mohakhali,87.6592,89.6283,89.6283,89.8507,1.96918,0,0.22235,1.96918,2.19153
276,4,Mogbazar,Mohakhali,88.0802,89.6283,89.6283,89.8507,1.54812,0,0.22235,1.54812,1.77047
277,4,Mogbazar,Mohakhali,88.299,89.6283,89.6283,89.8507,1.32937,0,0.22235,1.32937,1.55172
279,4,Mogbazar,Mohakhali,88.7887,89.6283,89.6283,89.8507,0.839669,0,0.22235,0.839669,1.06202
8,11,Mohakhali,Mogbazar,1.94886,1.94886,89.9769,90.5192,0,88.028,0.542384,88.028,88.5704
48,11,Mohakhali,Mogbazar,14.9386,14.9386,89.9769,90.5192,0,75.0383,0.542384,75.0383,75.5807
67,11,Mohakhali,Mogbazar,24.3769,24.3769,89.9769,90.5192,0,65.6,0.542384,65.6,66.1424
69,11,Mohakhali,Mogbazar,24.7854,24.7854,89.9769,90.5192,0,65.1914,0.542384,65.1914,65.7338
120,11,Mohakhali,Mogbazar,40.9442,40.9442,89.9769,90.5192,0,49.0327,0.542384,49.0327,49.5751
185,11,Mohakhali,Mogbazar,61.0059,61.0059,89.9769,90.5192,0,28.971,0.542384,28.971,29.5134
226,11,Mohakhali,Mogbazar,72.3227,72.3227,89.9769,90.5192,0,17.6542,0.542384,17.6542,18.1966
236,11,Mohakhali,Mogbazar,76.068,76.068,89.9769,90.5192,0,13.9089,0.542384,13.9089,14.4513
240,11,Mohakhali,Mogbazar,76.9253,76.9253,89.9769,90.5192,0,13.0515,0.542384,13.0515,13.5939
249,11,Mohakhali,Mogbazar,79.7179,79.7179,89.9769,90.5192,0,10.2589,0.542384,10.2589,10.8013
289,11,Mohakhali,Mogbazar,89.9769,89.9769,89.9769,90.5192,0,0,0.542384,0,0.542384
281,11,Mogbazar,Mohakhali,89.2749,90.5192,94.2445,95.5218,1.24433,3.72526,1.27729,4.96959,6.24688
282,11,Mogbazar,Mohakhali,89.2755,90.5192,94.2445,95.5218,1.24378,3.72526,1.27729,4.96904,6.24633
288,11,Mogbazar,Mohakhali,89.8973,90.5192,94.2445,95.5218,0.62199,3.72526,1.27729,4.34725,5.62455
290,11,Mogbazar,Mohakhali,90.1933,90.5192,94.2445,95.5218,0.325894,3.72526,1.27729,4.05116,5.32845
291,11,Mogbazar,Mohakhali,90.2865,90.5192,94.2445,95.5218,0.23278,3.72526,1.27729,3.95804,5.23534
292,11,Mogbazar,Mohakhali,90.5121,90.5192,94.2445,95.5218,0.00709868,3.72526,1.27729,3.73236,5.00966
293,11,Mogbazar,Mohakhali,90.8193,90.8193,94.2445,95.5218,0,3.42519,1.27729,3.42519,4.70249
295,11,Mogbazar,Mohakhali,91.4546,91.4546,94.2445,95.5218,0,2.78989,1.27729,2.78989,4.06718
296,11,Mogbazar,Mohakhali,91.6136,91.6136,94.2445,95.5218,0,2.63087,1.27729,2.63087,3.90817
298,11,Mogbazar,Mohakhali,92.8049,92.8049,94.2445,95.5218,0,1.43959,1.27729,1.43959,2.71688
300,11,Mogbazar,Mohakhali,94.2445,94.2445,94.2445,95.5218,0,0,1.27729,0,1.27729
301,1,Mohakhali,Mogbazar,95.7803,95.7803,95.7803,96.1942,0,0,0.413904,0,0.413904
302,1,Mogbazar,Mohakhali,97.3716,97.3716,97.3716,100.882,0,0,3.51073,0,3.51073
324,1,Mohakhali,Mogbazar,102.613,102.613,102.613,104.964,0,0,2.35061,0,2.35061
303,1,Mogbazar,Mohakhali,97.3742,104.964,104.964,105.325,7.58985,0,0.361371,7.58985,7.95123
304,1,Mogbazar,Mohakhali,97.4164,104.964,104.964,105.325,7.54766,0,0.361371,7.54766,7.90903
305,1,Mogbazar,Mohakhali,97.433,104.964,104.964,105.325,7.53098,0,0.361371,7.53098,7.89235
307,1,Mogbazar,Mohakhali,98.7037,104.964,104.964,105.325,6.26033,0,0.361371,6.26033,6.6217
308,1,Mogbazar,Mohakhali,98.7803,104.964,104.964,105.325,6.18376,0,0.361371,6.18376,6.54513
309,1,Mogbazar,Mohakhali,98.8634,104.964,104.964,105.325,6.10065,0,0.361371,6.10065,6.46202
311,1,Mogbazar,Mohakhali,99.0872,104.964,104.964,105.325,5.87679,0,0.361371,5.87679,6.23816
312,1,Mogbazar,Mohakhali,99.1762,104.964,104.964,105.325,5.78781,0,0.361371,5.78781,6.14918
313,1,Mogbazar,Mohakhali,99.4743,104.964,104.964,105.325,5.48975,0,0.361371,5.48975,5.85112
314,1,Mogbazar,Mohakhali,99.4843,104.964,104.964,105.325,5.47972,0,0.361371,5.47972,5.84109
315,1,Mogbazar,Mohakhali,99.8265,104.964,104.964,105.325,5.13753,0,0.361371,5.13753,5.49891
316,1,Mogbazar,Mohakhali,100.259,104.964,104.964,105.325,4.70538,0,0.361371,4.70538,5.06675
317,1,Mogbazar,Mohakhali,100.297,104.964,104.964,105.325,4.66666,0,0.361371,4.66666,5.02803
318,1,Mogbazar,Mohakhali,100.31,104.964,104.964,105.325,4.65443,0,0.361371,4.65443,5.0158
319,1,Mogbazar,Mohakhali,100.522,104.964,104.964,105.325,4.44159,0,0.361371,4.44159,4.80296
320,1,Mogbazar,Mohakhali,101.762,104.964,104.964,105.325,3.2021,0,0.361371,3.2021,3.56347
327,1,Mogbazar,Mohakhali,103.124,104.964,104.964,105.325,1.84033,0,0.361371,1.84033,2.2017
329,1,Mogbazar,Mohakhali,104.014,104.964,104.964,105.325,0.949776,0,0.361371,0.949776,1.31115
330,1,Mogbazar,Mohakhali,104.03,104.964,104.964,105.325,0.934327,0,0.361371,0.934327,1.2957
331,1,Mogbazar,Mohakhali,104.102,104.964,104.964,105.325,0.861529,0,0.361371,0.861529,1.2229
80,5,Mohakhali,Mogbazar,28.6507,28.6507,110.112,110.143,0,81.4614,0.0309925,81.4614,81.4924
198,5,Mohakhali,Mogbazar,65.0533,65.0533,110.112,110.143,0,45.0588,0.0309925,45.0588,45.0898
221,5,Mohakhali,Mogbazar,71.7514,71.7514,110.112,110.143,0,38.3606,0.0309925,38.3606,38.3916
253,5,Mohakhali,Mogbazar,81.0234,81.0234,110.112,110.143,0,29.0887,0.0309925,29.0887,29.1197
349,5,Mohakhali,Mogbazar,110.112,110.112,110.112,110.143,0,0,0.0309925,0,0.0309925
333,5,Mogbazar,Mohakhali,104.907,110.143,110.143,111.223,5.23643,0,1.07959,5.23643,6.31601
335,5,Mogbazar,Mohakhali,105.757,110.143,110.143,111.223,4.38648,0,1.07959,4.38648,5.46607
337,5,Mogbazar,Mohakhali,106.188,110.143,110.143,111.223,3.95537,0,1.07959,3.95537,5.03496
338,5,Mogbazar,Mohakhali,106.541,110.143,110.143,111.223,3.6019,0,1.07959,3.6019,4.68149
339,5,Mogbazar,Mohakhali,107.036,110.143,110.143,111.223,3.1071,0,1.07959,3.1071,4.18669
340,5,Mogbazar,Mohakhali,107.17,110.143,110.143,111.223,2.97345,0,1.07959,2.97345,4.05304
341,5,Mogbazar,Mohakhali,107.46,110.143,110.143,111.223,2.68344,0,1.07959,2.68344,3.76303
343,5,Mogbazar,Mohakhali,107.752,110.143,110.143,111.223,2.39142,0,1.07959,2.39142,3.471
