ID,BUS ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
11,6,Mogbazar,Mohakhali,3.58041,3.58041,16.2328,17.7183,0,12.6524,1.48558,12.6524,14.1379
22,6,Mogbazar,Mohakhali,6.9836,6.9836,16.2328,17.7183,0,9.24916,1.48558,9.24916,10.7347
29,6,Mogbazar,Mohakhali,9.46201,9.46201,16.2328,17.7183,0,6.77075,1.48558,6.77075,8.25633
39,6,Mogbazar,Mohakhali,12.8052,12.8052,16.2328,17.7183,0,3.42758,1.48558,3.42758,4.91316
52,6,Mogbazar,Mohakhali,16.0924,16.0924,16.2328,17.7183,0,0.140389,1.48558,0.140389,1.62597
53,6,Mogbazar,Mohakhali,16.2328,16.2328,16.2328,17.7183,0,0,1.48558,0,1.48558
63,1,Mohakhali,Mogbazar,18.9405,18.9405,18.9405,19.2824,0,0,0.341996,0,0.341996
14,9,Mogbazar,Mohakhali,4.90249,4.90249,18.8246,20.4326,0,13.9221,1.60802,13.9221,15.5301
19,9,Mogbazar,Mohakhali,6.26927,6.26927,18.8246,20.4326,0,12.5553,1.60802,12.5553,14.1633
42,9,Mogbazar,Mohakhali,14.0209,14.0209,18.8246,20.4326,0,4.80366,1.60802,4.80366,6.41168
43,9,Mogbazar,Mohakhali,14.5979,14.5979,18.8246,20.4326,0,4.22668,1.60802,4.22668,5.8347
50,9,Mogbazar,Mohakhali,15.8716,15.8716,18.8246,20.4326,0,2.95303,1.60802,2.95303,4.56105
56,9,Mogbazar,Mohakhali,16.7151,16.7151,18.8246,20.4326,0,2.10949,1.60802,2.10949,3.71751
58,9,Mogbazar,Mohakhali,17.4271,17.4271,18.8246,20.4326,0,1.39746,1.60802,1.39746,3.00548
60,9,Mogbazar,Mohakhali,18.6033,18.6033,18.8246,20.4326,0,0.221319,1.60802,0.221319,1.82934
62,9,Mogbazar,Mohakhali,18.8246,18.8246,18.8246,20.4326,0,0,1.60802,0,1.60802
70,1,Mogbazar,Mohakhali,19.8198,19.8198,19.8198,21.5264,0,0,1.70661,0,1.70661
9,10,Mogbazar,Mohakhali,3.24295,3.24295,20.6561,24.0327,0,17.4131,3.37661,17.4131,20.7897
12,10,Mogbazar,Mohakhali,3.96486,3.96486,20.6561,24.0327,0,16.6912,3.37661,16.6912,20.0678
17,10,Mogbazar,Mohakhali,5.43413,5.43413,20.6561,24.0327,0,15.2219,3.37661,15.2219,18.5985
37,10,Mogbazar,Mohakhali,12.6099,12.6099,20.6561,24.0327,0,8.0462,3.37661,8.0462,11.4228
46,10,Mogbazar,Mohakhali,15.1752,15.1752,20.6561,24.0327,0,5.48088,3.37661,5.48088,8.85749
54,10,Mogbazar,Mohakhali,16.5524,16.5524,20.6561,24.0327,0,4.10367,3.37661,4.10367,7.48029
61,10,Mogbazar,Mohakhali,18.7571,18.7571,20.6561,24.0327,0,1.89896,3.37661,1.89896,5.27558
65,10,Mogbazar,Mohakhali,19.1473,19.1473,20.6561,24.0327,0,1.50877,3.37661,1.50877,4.88538
69,10,Mogbazar,Mohakhali,19.3912,19.3912,20.6561,24.0327,0,1.26485,3.37661,1.26485,4.64147
71,10,Mogbazar,Mohakhali,20.6561,20.6561,20.6561,24.0327,0,0,3.37661,0,3.37661
45,7,Mogbazar,Mohakhali,14.9385,14.9385,24.9603,25.6534,0,10.0218,0.693075,10.0218,10.7149
66,7,Mogbazar,Mohakhali,19.3025,19.3025,24.9603,25.6534,0,5.65781,0.693075,5.65781,6.35088
67,7,Mogbazar,Mohakhali,19.3667,19.3667,24.9603,25.6534,0,5.59363,0.693075,5.59363,6.28671
79,7,Mogbazar,Mohakhali,24.1611,24.1611,24.9603,25.6534,0,0.799191,0.693075,0.799191,1.49227
80,7,Mogbazar,Mohakhali,24.2835,24.2835,24.9603,25.6534,0,0.676818,0.693075,0.676818,1.36989
82,7,Mogbazar,Mohakhali,24.8572,24.8572,24.9603,25.6534,0,0.103084,0.693075,0.103084,0.796159
83,7,Mogbazar,Mohakhali,24.9603,24.9603,24.9603,25.6534,0,0,0.693075,0,0.693075
25,8,Mogbazar,Mohakhali,8.05085,8.05085,25.1046,26.6357,0,17.0538,1.53108,17.0538,18.5849
38,8,Mogbazar,Mohakhali,12.7331,12.7331,25.1046,26.6357,0,12.3715,1.53108,12.3715,13.9026
51,8,Mogbazar,Mohakhali,16.0314,16.0314,25.1046,26.6357,0,9.0732,1.53108,9.0732,10.6043
57,8,Mogbazar,Mohakhali,17.2024,17.2024,25.1046,26.6357,0,7.90218,1.53108,7.90218,9.43326
76,8,Mogbazar,Mohakhali,23.2694,23.2694,25.1046,26.6357,0,1.8352,1.53108,1.8352,3.36627
77,8,Mogbazar,Mohakhali,23.4175,23.4175,25.1046,26.6357,0,1.68711,1.53108,1.68711,3.21819
81,8,Mogbazar,Mohakhali,24.3555,24.3555,25.1046,26.6357,0,0.749156,1.53108,0.749156,2.28023
84,8,Mogbazar,Mohakhali,25.1046,25.1046,25.1046,26.6357,0,0,1.53108,0,1.53108
106,1,Mohakhali,Mogbazar,32.4542,32.4542,32.4542,33.2409,0,0,0.786673,0,0.786673
86,1,Mogbazar,Mohakhali,25.6334,33.2409,33.2409,33.5257,7.60748,0,0.284856,7.60748,7.89234
87,1,Mogbazar,Mohakhali,25.8318,33.2409,33.2409,33.5257,7.40912,0,0.284856,7.40912,7.69398
88,1,Mogbazar,Mohakhali,25.8931,33.2409,33.2409,33.5257,7.34782,0,0.284856,7.34782,7.63268
91,1,Mogbazar,Mohakhali,27.5136,33.2409,33.2409,33.5257,5.72729,0,0.284856,5.72729,6.01215
92,1,Mogbazar,Mohakhali,27.694,33.2409,33.2409,33.5257,5.54685,0,0.284856,5.54685,5.83171
93,1,Mogbazar,Mohakhali,28.0131,33.2409,33.2409,33.5257,5.22778,0,0.284856,5.22778,5.51264
94,1,Mogbazar,Mohakhali,28.3851,33.2409,33.2409,33.5257,4.85581,0,0.284856,4.85581,5.14067
95,1,Mogbazar,Mohakhali,28.7968,33.2409,33.2409,33.5257,4.44413,0,0.284856,4.44413,4.72898
96,1,Mogbazar,Mohakhali,29.4807,33.2409,33.2409,33.5257,3.76016,0,0.284856,3.76016,4.04501
97,1,Mogbazar,Mohakhali,29.5767,33.2409,33.2409,33.5257,3.6642,0,0.284856,3.6642,3.94906
98,1,Mogbazar,Mohakhali,30.5414,33.2409,33.2409,33.5257,2.69948,0,0.284856,2.69948,2.98434
99,1,Mogbazar,Mohakhali,31.0913,33.2409,33.2409,33.5257,2.14958,0,0.284856,2.14958,2.43443
104,1,Mogbazar,Mohakhali,32.2559,33.2409,33.2409,33.5257,0.985004,0,0.284856,0.985004,1.26986
105,1,Mogbazar,Mohakhali,32.3503,33.2409,33.2409,33.5257,0.890582,0,0.284856,0.890582,1.17544
107,1,Mogbazar,Mohakhali,32.4647,33.2409,33.2409,33.5257,0.776137,0,0.284856,0.776137,1.06099
108,1,Mogbazar,Mohakhali,32.7734,33.2409,33.2409,33.5257,0.467472,0,0.284856,0.467472,0.752328
130,1,Mohakhali,Mogbazar,38.4813,38.4813,38.4813,38.9538,0,0,0.472465,0,0.472465
109,1,Mogbazar,Mohakhali,33.5392,38.9538,38.9538,39.9713,5.41452,0,1.01756,5.41452,6.43208
112,1,Mogbazar,Mohakhali,34.3984,38.9538,38.9538,39.9713,4.5553,0,1.01756,4.5553,5.57286
113,1,Mogbazar,Mohakhali,34.6097,38.9538,38.9538,39.9713,4.34403,0,1.01756,4.34403,5.36159
114,1,Mogbazar,Mohakhali,34.6398,38.9538,38.9538,39.9713,4.31392,0,1.01756,4.31392,5.33148
115,1,Mogbazar,Mohakhali,34.7018,38.9538,38.9538,39.9713,4.25197,0,1.01756,4.25197,5.26953
117,1,Mogbazar,Mohakhali,34.8578,38.9538,38.9538,39.9713,4.09592,0,1.01756,4.09592,5.11348
118,1,Mogbazar,Mohakhali,35.2315,38.9538,38.9538,39.9713,3.72221,0,1.01756,3.72221,4.73977
119,1,Mogbazar,Mohakhali,35.2627,38.9538,38.9538,39.9713,3.69103,0,1.01756,3.69103,4.70859
120,1,Mogbazar,Mohakhali,35.9421,38.9538,38.9538,39.9713,3.01165,0,1.01756,3.01165,4.02921
124,1,Mogbazar,Mohakhali,36.4932,38.9538,38.9538,39.9713,2.46056,0,1.01756,2.46056,3.47812
125,1,Mogbazar,Mohakhali,37.2039,38.9538,38.9538,39.9713,1.74988,0,1.01756,1.74988,2.76744
126,1,Mogbazar,Mohakhali,37.2533,38.9538,38.9538,39.9713,1.70049,0,1.01756,1.70049,2.71805
129,1,Mogbazar,Mohakhali,38.0436,38.9538,38.9538,39.9713,0.910154,0,1.01756,0.910154,1.92771
131,1,Mogbazar,Mohakhali,38.5551,38.9538,38.9538,39.9713,0.398699,0,1.01756,0.398699,1.41626
132,1,Mogbazar,Mohakhali,38.5662,38.9538,38.9538,39.9713,0.387574,0,1.01756,0.387574,1.40513
102,2,Mohakhali,Mogbazar,31.9205,31.9205,55.8718,56.4872,0,23.9513,0.61537,23.9513,24.5667
188,2,Mohakhali,Mogbazar,55.8718,55.8718,55.8718,56.4872,0,0,0.61537,0,0.61537
134,2,Mogbazar,Mohakhali,39.1471,56.4872,56.4872,57.7586,17.3401,0,1.27137,17.3401,18.6115
135,2,Mogbazar,Mohakhali,39.5691,56.4872,56.4872,57.7586,16.9181,0,1.27137,16.9181,18.1895
139,2,Mogbazar,Mohakhali,40.8148,56.4872,56.4872,57.7586,15.6724,0,1.27137,15.6724,16.9438
141,2,Mogbazar,Mohakhali,41.3195,56.4872,56.4872,57.7586,15.1677,0,1.27137,15.1677,16.4391
142,2,Mogbazar,Mohakhali,41.7597,56.4872,56.4872,57.7586,14.7275,0,1.27137,14.7275,15.9988
144,2,Mogbazar,Mohakhali,43.346,56.4872,56.4872,57.7586,13.1412,0,1.27137,13.1412,14.4126
145,2,Mogbazar,Mohakhali,43.461,56.4872,56.4872,57.7586,13.0262,0,1.27137,13.0262,14.2975
147,2,Mogbazar,Mohakhali,43.8921,56.4872,56.4872,57.7586,12.5951,0,1.27137,12.5951,13.8665
148,2,Mogbazar,Mohakhali,43.9425,56.4872,56.4872,57.7586,12.5447,0,1.27137,12.5447,13.8161
149,2,Mogbazar,Mohakhali,44.7055,56.4872,56.4872,57.7586,11.7817,0,1.27137,11.7817,13.0531
150,2,Mogbazar,Mohakhali,44.8453,56.4872,56.4872,57.7586,11.6419,0,1.27137,11.6419,12.9133
151,2,Mogbazar,Mohakhali,45.6127,56.4872,56.4872,57.7586,10.8745,0,1.27137,10.8745,12.1459
152,2,Mogbazar,Mohakhali,45.8877,56.4872,56.4872,57.7586,10.5995,0,1.27137,10.5995,11.8709
153,2,Mogbazar,Mohakhali,45.9547,56.4872,56.4872,57.7586,10.5325,0,1.27137,10.5325,11.8039
154,2,Mogbazar,Mohakhali,46.2699,56.4872,56.4872,57.7586,10.2173,0,1.27137,10.2173,11.4887
156,2,Mogbazar,Mohakhali,46.8453,56.4872,56.4872,57.7586,9.64187,0,1.27137,9.64187,10.9132
157,2,Mogbazar,Mohakhali,46.9274,56.4872,56.4872,57.7586,9.55984,0,1.27137,9.55984,10.8312
159,2,Mogbazar,Mohakhali,47.286,56.4872,56.4872,57.7586,9.20124,0,1.27137,9.20124,10.4726
160,2,Mogbazar,Mohakhali,47.6837,56.4872,56.4872,57.7586,8.80347,0,1.27137,8.80347,10.0748
161,2,Mogbazar,Mohakhali,48.1263,56.4872,56.4872,57.7586,8.36089,0,1.27137,8.36089,9.63226
122,4,Mohakhali,Mogbazar,36.0767,36.0767,75.1694,76.2809,0,39.0927,1.11145,39.0927,40.2041
128,4,Mohakhali,Mogbazar,37.929,37.929,75.1694,76.2809,0,37.2404,1.11145,37.2404,38.3519
191,4,Mohakhali,Mogbazar,57.8109,57.8109,75.1694,76.2809,0,17.3585,1.11145,17.3585,18.47
240,4,Mohakhali,Mogbazar,75.1694,75.1694,75.1694,76.2809,0,0,1.11145,0,1.11145
162,4,Mogbazar,Mohakhali,48.5646,76.2809,76.2809,77.9308,27.7162,0,1.64995,27.7162,29.3662
164,4,Mogbazar,Mohakhali,49.3055,76.2809,76.2809,77.9308,26.9753,0,1.64995,26.9753,28.6253
165,4,Mogbazar,Mohakhali,49.4909,76.2809,76.2809,77.9308,26.7899,0,1.64995,26.7899,28.4399
168,4,Mogbazar,Mohakhali,49.7926,76.2809,76.2809,77.9308,26.4882,0,1.64995,26.4882,28.1382
169,4,Mogbazar,Mohakhali,49.8019,76.2809,76.2809,77.9308,26.479,0,1.64995,26.479,28.129
171,4,Mogbazar,Mohakhali,50.8042,76.2809,76.2809,77.9308,25.4767,0,1.64995,25.4767,27.1266
172,4,Mogbazar,Mohakhali,51.4358,76.2809,76.2809,77.9308,24.8451,0,1.64995,24.8451,26.495
173,4,Mogbazar,Mohakhali,51.6544,76.2809,76.2809,77.9308,24.6264,0,1.64995,24.6264,26.2764
174,4,Mogbazar,Mohakhali,51.9899,76.2809,76.2809,77.9308,24.2909,0,1.64995,24.2909,25.9409
175,4,Mogbazar,Mohakhali,52.2215,76.2809,76.2809,77.9308,24.0594,0,1.64995,24.0594,25.7094
176,4,Mogbazar,Mohakhali,52.275,76.2809,76.2809,77.9308,24.0059,0,1.64995,24.0059,25.6558
177,4,Mogbazar,Mohakhali,52.7105,76.2809,76.2809,77.9308,23.5704,0,1.64995,23.5704,25.2203
178,4,Mogbazar,Mohakhali,52.8347,76.2809,76.2809,77.9308,23.4462,0,1.64995,23.4462,25.0961
180,4,Mogbazar,Mohakhali,52.9993,76.2809,76.2809,77.9308,23.2816,0,1.64995,23.2816,24.9315
181,4,Mogbazar,Mohakhali,54.2463,76.2809,76.2809,77.9308,22.0346,0,1.64995,22.0346,23.6845
182,4,Mogbazar,Mohakhali,54.4215,76.2809,76.2809,77.9308,21.8593,0,1.64995,21.8593,23.5093
184,4,Mogbazar,Mohakhali,54.8942,76.2809,76.2809,77.9308,21.3866,0,1.64995,21.3866,23.0366
186,4,Mogbazar,Mohakhali,55.4906,76.2809,76.2809,77.9308,20.7903,0,1.64995,20.7903,22.4403
187,4,Mogbazar,Mohakhali,55.7739,76.2809,76.2809,77.9308,20.507,0,1.64995,20.507,22.1569
189,4,Mogbazar,Mohakhali,56.5908,76.2809,76.2809,77.9308,19.6901,0,1.64995,19.6901,21.34
274,1,Mohakhali,Mogbazar,83.527,83.527,83.527,83.6316,0,0,0.10461,0,0.10461
192,1,Mogbazar,Mohakhali,57.9601,83.6316,83.6316,83.989,25.6715,0,0.35741,25.6715,26.029
193,1,Mogbazar,Mohakhali,58.227,83.6316,83.6316,83.989,25.4046,0,0.35741,25.4046,25.762
194,1,Mogbazar,Mohakhali,58.3628,83.6316,83.6316,83.989,25.2688,0,0.35741,25.2688,25.6262
195,1,Mogbazar,Mohakhali,58.9659,83.6316,83.6316,83.989,24.6657,0,0.35741,24.6657,25.0231
196,1,Mogbazar,Mohakhali,59.1452,83.6316,83.6316,83.989,24.4864,0,0.35741,24.4864,24.8438
199,1,Mogbazar,Mohakhali,59.6653,83.6316,83.6316,83.989,23.9663,0,0.35741,23.9663,24.3237
200,1,Mogbazar,Mohakhali,59.8393,83.6316,83.6316,83.989,23.7923,0,0.35741,23.7923,24.1497
202,1,Mogbazar,Mohakhali,60.6789,83.6316,83.6316,83.989,22.9527,0,0.35741,22.9527,23.3101
203,1,Mogbazar,Mohakhali,60.7384,83.6316,83.6316,83.989,22.8932,0,0.35741,22.8932,23.2506
204,1,Mogbazar,Mohakhali,60.9966,83.6316,83.6316,83.989,22.635,0,0.35741,22.635,22.9924
205,1,Mogbazar,Mohakhali,61.7923,83.6316,83.6316,83.989,21.8393,0,0.35741,21.8393,22.1967
206,1,Mogbazar,Mohakhali,62.2649,83.6316,83.6316,83.989,21.3667,0,0.35741,21.3667,21.7241
208,1,Mogbazar,Mohakhali,62.4461,83.6316,83.6316,83.989,21.1855,0,0.35741,21.1855,21.543
209,1,Mogbazar,Mohakhali,63.0021,83.6316,83.6316,83.989,20.6295,0,0.35741,20.6295,20.9869
210,1,Mogbazar,Mohakhali,63.1431,83.6316,83.6316,83.989,20.4885,0,0.35741,20.4885,20.8459
211,1,Mogbazar,Mohakhali,63.2758,83.6316,83.6316,83.989,20.3558,0,0.35741,20.3558,20.7132
212,1,Mogbazar,Mohakhali,63.4888,83.6316,83.6316,83.989,20.1428,0,0.35741,20.1428,20.5002
213,1,Mogbazar,Mohakhali,64.0127,83.6316,83.6316,83.989,19.6189,0,0.35741,19.6189,19.9763
216,1,Mogbazar,Mohakhali,64.6077,83.6316,83.6316,83.989,19.0239,0,0.35741,19.0239,19.3813
217,1,Mogbazar,Mohakhali,65.4913,83.6316,83.6316,83.989,18.1403,0,0.35741,18.1403,18.4977
101,3,Mohakhali,Mogbazar,31.721,31.721,85.5766,87.5912,0,53.8555,2.01464,53.8555,55.8702
246,3,Mohakhali,Mogbazar,76.4841,76.4841,85.5766,87.5912,0,9.09247,2.01464,9.09247,11.1071
279,3,Mohakhali,Mogbazar,85.5766,85.5766,85.5766,87.5912,0,0,2.01464,0,2.01464
219,3,Mogbazar,Mohakhali,66.047,87.5912,87.5912,87.927,21.5442,0,0.335821,21.5442,21.88
220,3,Mogbazar,Mohakhali,66.5183,87.5912,87.5912,87.927,21.0729,0,0.335821,21.0729,21.4087
221,3,Mogbazar,Mohakhali,66.5602,87.5912,87.5912,87.927,21.031,0,0.335821,21.031,21.3668
222,3,Mogbazar,Mohakhali,66.5697,87.5912,87.5912,87.927,21.0215,0,0.335821,21.0215,21.3573
223,3,Mogbazar,Mohakhali,66.808,87.5912,87.5912,87.927,20.7832,0,0.335821,20.7832,21.119
224,3,Mogbazar,Mohakhali,67.2756,87.5912,87.5912,87.927,20.3156,0,0.335821,20.3156,20.6514
226,3,Mogbazar,Mohakhali,69.4,87.5912,87.5912,87.927,18.1912,0,0.335821,18.1912,18.527
228,3,Mogbazar,Mohakhali,69.9147,87.5912,87.5912,87.927,17.6765,0,0.335821,17.6765,18.0123
229,3,Mogbazar,Mohakhali,70.2527,87.5912,87.5912,87.927,17.3385,0,0.335821,17.3385,17.6743
231,3,Mogbazar,Mohakhali,70.8781,87.5912,87.5912,87.927,16.7131,0,0.335821,16.7131,17.049
232,3,Mogbazar,Mohakhali,72.3239,87.5912,87.5912,87.927,15.2673,0,0.335821,15.2673,15.6031
234,3,Mogbazar,Mohakhali,72.9825,87.5912,87.5912,87.927,14.6086,0,0.335821,14.6086,14.9445
235,3,Mogbazar,Mohakhali,73.228,87.5912,87.5912,87.927,14.3632,0,0.335821,14.3632,14.699
236,3,Mogbazar,Mohakhali,74.3518,87.5912,87.5912,87.927,13.2394,0,0.335821,13.2394,13.5752
237,3,Mogbazar,Mohakhali,75.0899,87.5912,87.5912,87.927,12.5013,0,0.335821,12.5013,12.8371
238,3,Mogbazar,Mohakhali,75.1623,87.5912,87.5912,87.927,12.4289,0,0.335821,12.4289,12.7647
239,3,Mogbazar,Mohakhali,75.1668,87.5912,87.5912,87.927,12.4244,0,0.335821,12.4244,12.7602
241,3,Mogbazar,Mohakhali,75.2485,87.5912,87.5912,87.927,12.3427,0,0.335821,12.3427,12.6785
242,3,Mogbazar,Mohakhali,75.9281,87.5912,87.5912,87.927,11.6631,0,0.335821,11.6631,11.9989
243,3,Mogbazar,Mohakhali,75.9415,87.5912,87.5912,87.927,11.6497,0,0.335821,11.6497,11.9855
294,1,Mohakhali,Mogbazar,90.0102,90.0102,90.0102,91.9316,0,0,1.92139,0,1.92139
245,1,Mogbazar,Mohakhali,76.4663,91.9316,91.9316,92.77,15.4653,0,0.838403,15.4653,16.3037
247,1,Mogbazar,Mohakhali,76.6606,91.9316,91.9316,92.77,15.2711,0,0.838403,15.2711,16.1095
248,1,Mogbazar,Mohakhali,76.6703,91.9316,91.9316,92.77,15.2614,0,0.838403,15.2614,16.0998
252,1,Mogbazar,Mohakhali,77.9721,91.9316,91.9316,92.77,13.9595,0,0.838403,13.9595,14.7979
255,1,Mogbazar,Mohakhali,78.2099,91.9316,91.9316,92.77,13.7218,0,0.838403,13.7218,14.5602
257,1,Mogbazar,Mohakhali,78.6987,91.9316,91.9316,92.77,13.2329,0,0.838403,13.2329,14.0713
260,1,Mogbazar,Mohakhali,80.1402,91.9316,91.9316,92.77,11.7914,0,0.838403,11.7914,12.6298
262,1,Mogbazar,Mohakhali,80.3555,91.9316,91.9316,92.77,11.5762,0,0.838403,11.5762,12.4146
264,1,Mogbazar,Mohakhali,80.4477,91.9316,91.9316,92.77,11.4839,0,0.838403,11.4839,12.3223
266,1,Mogbazar,Mohakhali,81.3582,91.9316,91.9316,92.77,10.5734,0,0.838403,10.5734,11.4118
267,1,Mogbazar,Mohakhali,81.8955,91.9316,91.9316,92.77,10.0361,0,0.838403,10.0361,10.8745
268,1,Mogbazar,Mohakhali,81.9763,91.9316,91.9316,92.77,9.95531,0,0.838403,9.95531,10.7937
270,1,Mogbazar,Mohakhali,82.3308,91.9316,91.9316,92.77,9.60079,0,0.838403,9.60079,10.4392
271,1,Mogbazar,Mohakhali,82.3862,91.9316,91.9316,92.77,9.54539,0,0.838403,9.54539,10.3838
273,1,Mogbazar,Mohakhali,83.3423,91.9316,91.9316,92.77,8.58931,0,0.838403,8.58931,9.42771
275,1,Mogbazar,Mohakhali,84.6437,91.9316,91.9316,92.77,7.2879,0,0.838403,7.2879,8.1263
278,1,Mogbazar,Mohakhali,85.3296,91.9316,91.9316,92.77,6.60207,0,0.838403,6.60207,7.44047
281,1,Mogbazar,Mohakhali,86.0768,91.9316,91.9316,92.77,5.85488,0,0.838403,5.85488,6.69328
283,1,Mogbazar,Mohakhali,86.4615,91.9316,91.9316,92.77,5.47009,0,0.838403,5.47009,6.3085
284,1,Mogbazar,Mohakhali,86.6957,91.9316,91.9316,92.77,5.23591,0,0.838403,5.23591,6.07431
72,5,Mohakhali,Mogbazar,20.9167,20.9167,101.368,101.917,0,80.4508,0.549293,80.4508,81.0001
288,5,Mohakhali,Mogbazar,88.4214,88.4214,101.368,101.917,0,12.9462,0.549293,12.9462,13.4955
289,5,Mohakhali,Mogbazar,88.6075,88.6075,101.368,101.917,0,12.76,0.549293,12.76,13.3093
311,5,Mohakhali,Mogbazar,95.6571,95.6571,101.368,101.917,0,5.71044,0.549293,5.71044,6.25974
333,5,Mohakhali,Mogbazar,101.368,101.368,101.368,101.917,0,0,0.549293,0,0.549293
285,5,Mogbazar,Mohakhali,86.7724,101.917,101.917,103.388,15.1444,0,1.47155,15.1444,16.6159
286,5,Mogbazar,Mohakhali,87.1529,101.917,101.917,103.388,14.764,0,1.47155,14.764,16.2355
290,5,Mogbazar,Mohakhali,88.8657,101.917,101.917,103.388,13.0512,0,1.47155,13.0512,14.5227
292,5,Mogbazar,Mohakhali,89.5047,101.917,101.917,103.388,12.4121,0,1.47155,12.4121,13.8836
293,5,Mogbazar,Mohakhali,89.565,101.917,101.917,103.388,12.3518,0,1.47155,12.3518,13.8234
295,5,Mogbazar,Mohakhali,90.1492,101.917,101.917,103.388,11.7676,0,1.47155,11.7676,13.2391
297,5,Mogbazar,Mohakhali,90.7086,101.917,101.917,103.388,11.2082,0,1.47155,11.2082,12.6798
298,5,Mogbazar,Mohakhali,91.2156,101.917,101.917,103.388,10.7012,0,1.47155,10.7012,12.1728
300,5,Mogbazar,Mohakhali,91.7204,101.917,101.917,103.388,10.1964,0,1.47155,10.1964,11.6679
301,5,Mogbazar,Mohakhali,91.824,101.917,101.917,103.388,10.0929,0,1.47155,10.0929,11.5644
302,5,Mogbazar,Mohakhali,92.2892,101.917,101.917,103.388,9.62763,0,1.47155,9.62763,11.0992
304,5,Mogbazar,Mohakhali,92.7124,101.917,101.917,103.388,9.20445,0,1.47155,9.20445,10.676
306,5,Mogbazar,Mohakhali,93.3387,101.917,101.917,103.388,8.57809,0,1.47155,8.57809,10.0496
308,5,Mogbazar,Mohakhali,95.1606,101.917,101.917,103.388,6.75619,0,1.47155,6.75619,8.22773
309,5,Mogbazar,Mohakhali,95.2048,101.917,101.917,103.388,6.71199,0,1.47155,6.71199,8.18354
310,5,Mogbazar,Mohakhali,95.4346,101.917,101.917,103.388,6.48217,0,1.47155,6.48217,7.95372
315,5,Mogbazar,Mohakhali,97.3023,101.917,101.917,103.388,4.61448,0,1.47155,4.61448,6.08603
317,5,Mogbazar,Mohakhali,97.4359,101.917,101.917,103.388,4.4809,0,1.47155,4.4809,5.95244
318,5,Mogbazar,Mohakhali,97.6046,101.917,101.917,103.388,4.31227,0,1.47155,4.31227,5.78381
319,5,Mogbazar,Mohakhali,97.7305,101.917,101.917,103.388,4.18631,0,1.47155,4.18631,5.65786
230,2,Mohakhali,Mogbazar,70.6274,70.6274,107.118,110.773,0,36.4908,3.65517,36.4908,40.146
349,2,Mohakhali,Mogbazar,107.118,107.118,107.118,110.773,0,0,3.65517,0,3.65517
322,2,Mogbazar,Mohakhali,98.0672,110.773,110.773,111.624,12.7062,0,0.850611,12.7062,13.5568
323,2,Mogbazar,Mohakhali,98.2357,110.773,110.773,111.624,12.5377,0,0.850611,12.5377,13.3883
325,2,Mogbazar,Mohakhali,98.8883,110.773,110.773,111.624,11.885,0,0.850611,11.885,12.7357
327,2,Mogbazar,Mohakhali,99.3856,110.773,110.773,111.624,11.3878,0,0.850611,11.3878,12.2384
