ID,BUS ID,Source,Destination,Arrival Time,Boarding Time,Trip Start Time,Departure Time,Queue Delay,Halting Delay,Road Delay,Waiting Time,Total Delay
51,8,Mogbazar,Mohakhali,15.1347,15.1347,16.3477,16.421,0,1.21304,0.0732685,1.21304,1.2863
52,8,Mogbazar,Mohakhali,15.1789,15.1789,16.3477,16.421,0,1.16886,0.0732685,1.16886,1.24213
54,8,Mogbazar,Mohakhali,15.9659,15.9659,16.3477,16.421,0,0.381846,0.0732685,0.381846,0.455115
56,8,Mogbazar,Mohakhali,16.3477,16.3477,16.3477,16.421,0,0,0.0732685,0,0.0732685
9,6,Mogbazar,Mohakhali,1.19893,1.19893,16.8494,16.9076,0,15.6505,0.0581672,15.6505,15.7087
44,6,Mogbazar,Mohakhali,13.238,13.238,16.8494,16.9076,0,3.61148,0.0581672,3.61148,3.66965
53,6,Mogbazar,Mohakhali,15.223,15.223,16.8494,16.9076,0,1.62641,0.0581672,1.62641,1.68458
55,6,Mogbazar,Mohakhali,16.2042,16.2042,16.8494,16.9076,0,0.645283,0.0581672,0.645283,0.70345
57,6,Mogbazar,Mohakhali,16.3554,16.3554,16.8494,16.9076,0,0.494023,0.0581672,0.494023,0.552191
59,6,Mogbazar,Mohakhali,16.8494,16.8494,16.8494,16.9076,0,0,0.0581672,0,0.0581672
37,2,Mohakhali,Mogbazar,10.0847,10.0847,16.6536,17.4331,0,6.56891,0.779564,6.56891,7.34847
58,2,Mohakhali,Mogbazar,16.6536,16.6536,16.6536,17.4331,0,0,0.779564,0,0.779564
64,1,Mohakhali,Mogbazar,18.0163,18.0163,18.0163,18.555,0,0,0.538706,0,0.538706
65,1,Mogbazar,Mohakhali,18.596,18.596,18.596,18.7553,0,0,0.159345,0,0.159345
3,10,Mogbazar,Mohakhali,0.253282,0.253282,21.7297,22.4676,0,21.4764,0.737868,21.4764,22.2143
6,10,Mogbazar,Mohakhali,0.877819,0.877819,21.7297,22.4676,0,20.8519,0.737868,20.8519,21.5897
15,10,Mogbazar,Mohakhali,2.12418,2.12418,21.7297,22.4676,0,19.6055,0.737868,19.6055,20.3434
27,10,Mogbazar,Mohakhali,5.53269,5.53269,21.7297,22.4676,0,16.197,0.737868,16.197,16.9349
29,10,Mogbazar,Mohakhali,5.8408,5.8408,21.7297,22.4676,0,15.8889,0.737868,15.8889,16.6268
41,10,Mogbazar,Mohakhali,11.3775,11.3775,21.7297,22.4676,0,10.3522,0.737868,10.3522,11.09
43,10,Mogbazar,Mohakhali,12.6881,12.6881,21.7297,22.4676,0,9.04159,0.737868,9.04159,9.77946
60,10,Mogbazar,Mohakhali,16.9648,16.9648,21.7297,22.4676,0,4.76487,0.737868,4.76487,5.50274
69,10,Mogbazar,Mohakhali,20.0489,20.0489,21.7297,22.4676,0,1.68084,0.737868,1.68084,2.41871
75,10,Mogbazar,Mohakhali,21.7297,21.7297,21.7297,22.4676,0,0,0.737868,0,0.737868
72,2,Mogbazar,Mohakhali,20.9721,20.9721,21.0572,23.0446,0,0.0851095,1.98748,0.0851095,2.07259
73,2,Mogbazar,Mohakhali,21.0572,21.0572,21.0572,23.0446,0,0,1.98748,0,1.98748
18,7,Mogbazar,Mohakhali,3.3758,3.3758,23.2592,23.7776,0,19.8834,0.518375,19.8834,20.4018
23,7,Mogbazar,Mohakhali,4.77046,4.77046,23.2592,23.7776,0,18.4887,0.518375,18.4887,19.0071
28,7,Mogbazar,Mohakhali,5.80659,5.80659,23.2592,23.7776,0,17.4526,0.518375,17.4526,17.971
34,7,Mogbazar,Mohakhali,8.057,8.057,23.2592,23.7776,0,15.2022,0.518375,15.2022,15.7206
36,7,Mogbazar,Mohakhali,8.77371,8.77371,23.2592,23.7776,0,14.4855,0.518375,14.4855,15.0039
49,7,Mogbazar,Mohakhali,14.6669,14.6669,23.2592,23.7776,0,8.59226,0.518375,8.59226,9.11064
79,7,Mogbazar,Mohakhali,23.2592,23.2592,23.2592,23.7776,0,0,0.518375,0,0.518375
5,5,Mogbazar,Mohakhali,0.506873,0.506873,23.8668,24.7003,0,23.3599,0.833462,23.3599,24.1934
20,5,Mogbazar,Mohakhali,4.13668,4.13668,23.8668,24.7003,0,19.7301,0.833462,19.7301,20.5636
40,5,Mogbazar,Mohakhali,10.9409,10.9409,23.8668,24.7003,0,12.9259,0.833462,12.9259,13.7594
63,5,Mogbazar,Mohakhali,17.7341,17.7341,23.8668,24.7003,0,6.13274,0.833462,6.13274,6.96621
82,5,Mogbazar,Mohakhali,23.8668,23.8668,23.8668,24.7003,0,0,0.833462,0,0.833462
11,9,Mogbazar,Mohakhali,1.29012,1.29012,25.1393,27.4311,0,23.8491,2.2918,23.8491,26.1409
31,9,Mogbazar,Mohakhali,6.60779,6.60779,25.1393,27.4311,0,18.5315,2.2918,18.5315,20.8233
46,9,Mogbazar,Mohakhali,13.8224,13.8224,25.1393,27.4311,0,11.3169,2.2918,11.3169,13.6087
68,9,Mogbazar,Mohakhali,18.8865,18.8865,25.1393,27.4311,0,6.25279,2.2918,6.25279,8.54459
71,9,Mogbazar,Mohakhali,20.8386,20.8386,25.1393,27.4311,0,4.30065,2.2918,4.30065,6.59245
83,9,Mogbazar,Mohakhali,24.0699,24.0699,25.1393,27.4311,0,1.06936,2.2918,1.06936,3.36116
84,9,Mogbazar,Mohakhali,24.3294,24.3294,25.1393,27.4311,0,0.809856,2.2918,0.809856,3.10166
85,9,Mogbazar,Mohakhali,24.7289,24.7289,25.1393,27.4311,0,0.410329,2.2918,0.410329,2.70213
86,9,Mogbazar,Mohakhali,25.1393,25.1393,25.1393,27.4311,0,0,2.2918,0,2.2918
87,2,Mohakhali,Mogbazar,25.5041,25.5041,34.4146,34.4224,0,8.91049,0.00781397,8.91049,8.91831
123,2,Mohakhali,Mogbazar,34.4146,34.4146,34.4146,34.4224,0,0,0.00781397,0,0.00781397
88,2,Mogbazar,Mohakhali,25.7833,34.4224,34.4224,35.0395,8.63913,0,0.61707,8.63913,9.2562
91,2,Mogbazar,Mohakhali,27.403,34.4224,34.4224,35.0395,7.01938,0,0.61707,7.01938,7.63645
97,2,Mogbazar,Mohakhali,28.121,34.4224,34.4224,35.0395,6.30144,0,0.61707,6.30144,6.91851
101,2,Mogbazar,Mohakhali,28.8639,34.4224,34.4224,35.0395,5.55852,0,0.61707,5.55852,6.17559
102,2,Mogbazar,Mohakhali,29.752,34.4224,34.4224,35.0395,4.67041,0,0.61707,4.67041,5.28748
103,2,Mogbazar,Mohakhali,30.0839,34.4224,34.4224,35.0395,4.33856,0,0.61707,4.33856,4.95563
104,2,Mogbazar,Mohakhali,30.7492,34.4224,34.4224,35.0395,3.67323,0,0.61707,3.67323,4.2903
105,2,Mogbazar,Mohakhali,30.776,34.4224,34.4224,35.0395,3.64637,0,0.61707,3.64637,4.26344
106,2,Mogbazar,Mohakhali,30.9323,34.4224,34.4224,35.0395,3.49007,0,0.61707,3.49007,4.10714
107,2,Mogbazar,Mohakhali,31.2866,34.4224,34.4224,35.0395,3.13585,0,0.61707,3.13585,3.75292
109,2,Mogbazar,Mohakhali,31.6056,34.4224,34.4224,35.0395,2.81681,0,0.61707,2.81681,3.43388
111,2,Mogbazar,Mohakhali,31.7419,34.4224,34.4224,35.0395,2.68049,0,0.61707,2.68049,3.29756
112,2,Mogbazar,Mohakhali,31.8711,34.4224,34.4224,35.0395,2.55131,0,0.61707,2.55131,3.16838
113,2,Mogbazar,Mohakhali,31.997,34.4224,34.4224,35.0395,2.42541,0,0.61707,2.42541,3.04248
115,2,Mogbazar,Mohakhali,32.1091,34.4224,34.4224,35.0395,2.3133,0,0.61707,2.3133,2.93037
116,2,Mogbazar,Mohakhali,32.1442,34.4224,34.4224,35.0395,2.27825,0,0.61707,2.27825,2.89532
118,2,Mogbazar,Mohakhali,32.6849,34.4224,34.4224,35.0395,1.73756,0,0.61707,1.73756,2.35463
119,2,Mogbazar,Mohakhali,33.212,34.4224,34.4224,35.0395,1.21037,0,0.61707,1.21037,1.82744
120,2,Mogbazar,Mohakhali,33.3736,34.4224,34.4224,35.0395,1.04885,0,0.61707,1.04885,1.66592
121,2,Mogbazar,Mohakhali,34.2918,34.4224,34.4224,35.0395,0.130648,0,0.61707,0.130648,0.747718
166,1,Mohakhali,Mogbazar,48.6863,48.6863,48.6863,49.083,0,0,0.396786,0,0.396786
122,1,Mogbazar,Mohakhali,34.3375,49.083,49.083,49.3386,14.7455,0,0.255563,14.7455,15.0011
124,1,Mogbazar,Mohakhali,34.4896,49.083,49.083,49.3386,14.5934,0,0.255563,14.5934,14.849
126,1,Mogbazar,Mohakhali,34.6463,49.083,49.083,49.3386,14.4368,0,0.255563,14.4368,14.6923
129,1,Mogbazar,Mohakhali,35.3557,49.083,49.083,49.3386,13.7274,0,0.255563,13.7274,13.9829
131,1,Mogbazar,Mohakhali,35.7546,49.083,49.083,49.3386,13.3285,0,0.255563,13.3285,13.584
133,1,Mogbazar,Mohakhali,36.3322,49.083,49.083,49.3386,12.7509,0,0.255563,12.7509,13.0064
134,1,Mogbazar,Mohakhali,36.4699,49.083,49.083,49.3386,12.6131,0,0.255563,12.6131,12.8687
137,1,Mogbazar,Mohakhali,37.3183,49.083,49.083,49.3386,11.7648,0,0.255563,11.7648,12.0203
138,1,Mogbazar,Mohakhali,37.5485,49.083,49.083,49.3386,11.5346,0,0.255563,11.5346,11.7901
139,1,Mogbazar,Mohakhali,37.6377,49.083,49.083,49.3386,11.4453,0,0.255563,11.4453,11.7009
140,1,Mogbazar,Mohakhali,37.6627,49.083,49.083,49.3386,11.4204,0,0.255563,11.4204,11.6759
142,1,Mogbazar,Mohakhali,37.9068,49.083,49.083,49.3386,11.1763,0,0.255563,11.1763,11.4318
143,1,Mogbazar,Mohakhali,39.328,49.083,49.083,49.3386,9.75508,0,0.255563,9.75508,10.0106
144,1,Mogbazar,Mohakhali,39.6955,49.083,49.083,49.3386,9.38752,0,0.255563,9.38752,9.64308
145,1,Mogbazar,Mohakhali,40.4428,49.083,49.083,49.3386,8.64027,0,0.255563,8.64027,8.89583
146,1,Mogbazar,Mohakhali,41.1112,49.083,49.083,49.3386,7.97187,0,0.255563,7.97187,8.22743
147,1,Mogbazar,Mohakhali,41.1456,49.083,49.083,49.3386,7.93742,0,0.255563,7.93742,8.19298
149,1,Mogbazar,Mohakhali,41.8405,49.083,49.083,49.3386,7.24254,0,0.255563,7.24254,7.49811
150,1,Mogbazar,Mohakhali,41.8724,49.083,49.083,49.3386,7.21062,0,0.255563,7.21062,7.46618
151,1,Mogbazar,Mohakhali,42.0835,49.083,49.083,49.3386,6.99953,0,0.255563,6.99953,7.25509
50,3,Mohakhali,Mogbazar,14.9656,14.9656,50.2955,50.4997,0,35.3299,0.204196,35.3299,35.5341
98,3,Mohakhali,Mogbazar,28.5205,28.5205,50.2955,50.4997,0,21.775,0.204196,21.775,21.9792
173,3,Mohakhali,Mogbazar,50.2955,50.2955,50.2955,50.4997,0,0,0.204196,0,0.204196
152,3,Mogbazar,Mohakhali,42.0983,50.4997,50.4997,50.5403,8.40141,0,0.0405997,8.40141,8.442
153,3,Mogbazar,Mohakhali,43.8618,50.4997,50.4997,50.5403,6.63781,0,0.0405997,6.63781,6.67841
154,3,Mogbazar,Mohakhali,44.9319,50.4997,50.4997,50.5403,5.56776,0,0.0405997,5.56776,5.60836
155,3,Mogbazar,Mohakhali,45.088,50.4997,50.4997,50.5403,5.41167,0,0.0405997,5.41167,5.45227
156,3,Mogbazar,Mohakhali,45.2359,50.4997,50.4997,50.5403,5.26373,0,0.0405997,5.26373,5.30432
157,3,Mogbazar,Mohakhali,46.1259,50.4997,50.4997,50.5403,4.37372,0,0.0405997,4.37372,4.41432
158,3,Mogbazar,Mohakhali,46.1583,50.4997,50.4997,50.5403,4.34133,0,0.0405997,4.34133,4.38193
160,3,Mogbazar,Mohakhali,46.318,50.4997,50.4997,50.5403,4.18162,0,0.0405997,4.18162,4.22222
163,3,Mogbazar,Mohakhali,46.7339,50.4997,50.4997,50.5403,3.76579,0,0.0405997,3.76579,3.80639
164,3,Mogbazar,Mohakhali,47.1233,50.4997,50.4997,50.5403,3.37634,0,0.0405997,3.37634,3.41694
165,3,Mogbazar,Mohakhali,47.7889,50.4997,50.4997,50.5403,2.71078,0,0.0405997,2.71078,2.75138
168,3,Mogbazar,Mohakhali,49.0534,50.4997,50.4997,50.5403,1.44629,0,0.0405997,1.44629,1.48689
169,3,Mogbazar,Mohakhali,49.0627,50.4997,50.4997,50.5403,1.437,0,0.0405997,1.437,1.4776
171,3,Mogbazar,Mohakhali,49.5868,50.4997,50.4997,50.5403,0.912823,0,0.0405997,0.912823,0.953422
172,3,Mogbazar,Mohakhali,49.6245,50.4997,50.4997,50.5403,0.875138,0,0.0405997,0.875138,0.915738
89,6,Mohakhali,Mogbazar,26.0362,26.0362,79.5542,79.591,0,53.5181,0.0367241,53.5181,53.5548
90,6,Mohakhali,Mogbazar,26.5832,26.5832,79.5542,79.591,0,52.9711,0.0367241,52.9711,53.0078
159,6,Mohakhali,Mogbazar,46.2026,46.2026,79.5542,79.591,0,33.3516,0.0367241,33.3516,33.3884
170,6,Mohakhali,Mogbazar,49.3472,49.3472,79.5542,79.591,0,30.207,0.0367241,30.207,30.2437
200,6,Mohakhali,Mogbazar,61.7228,61.7228,79.5542,79.591,0,17.8315,0.0367241,17.8315,17.8682
249,6,Mohakhali,Mogbazar,79.5542,79.5542,79.5542,79.591,0,0,0.0367241,0,0.0367241
167,2,Mohakhali,Mogbazar,48.7037,48.7037,79.5093,81.0292,0,30.8056,1.51987,30.8056,32.3255
248,2,Mohakhali,Mogbazar,79.5093,79.5093,79.5093,81.0292,0,0,1.51987,0,1.51987
207,2,Mogbazar,Mohakhali,64.4874,81.0292,81.0292,81.7127,16.5418,0,0.68348,16.5418,17.2252
210,2,Mogbazar,Mohakhali,65.1838,81.0292,81.0292,81.7127,15.8454,0,0.68348,15.8454,16.5288
211,2,Mogbazar,Mohakhali,65.5193,81.0292,81.0292,81.7127,15.5099,0,0.68348,15.5099,16.1934
212,2,Mogbazar,Mohakhali,65.6635,81.0292,81.0292,81.7127,15.3657,0,0.68348,15.3657,16.0492
213,2,Mogbazar,Mohakhali,66.9338,81.0292,81.0292,81.7127,14.0954,0,0.68348,14.0954,14.7789
214,2,Mogbazar,Mohakhali,67.2308,81.0292,81.0292,81.7127,13.7983,0,0.68348,13.7983,14.4818
215,2,Mogbazar,Mohakhali,67.6095,81.0292,81.0292,81.7127,13.4197,0,0.68348,13.4197,14.1032
217,2,Mogbazar,Mohakhali,69.129,81.0292,81.0292,81.7127,11.9002,0,0.68348,11.9002,12.5837
218,2,Mogbazar,Mohakhali,69.2412,81.0292,81.0292,81.7127,11.788,0,0.68348,11.788,12.4714
219,2,Mogbazar,Mohakhali,69.7073,81.0292,81.0292,81.7127,11.3219,0,0.68348,11.3219,12.0053
220,2,Mogbazar,Mohakhali,69.9039,81.0292,81.0292,81.7127,11.1253,0,0.68348,11.1253,11.8088
225,2,Mogbazar,Mohakhali,71.7552,81.0292,81.0292,81.7127,9.27398,0,0.68348,9.27398,9.95746
226,2,Mogbazar,Mohakhali,72.4351,81.0292,81.0292,81.7127,8.59407,0,0.68348,8.59407,9.27755
227,2,Mogbazar,Mohakhali,73.3915,81.0292,81.0292,81.7127,7.63768,0,0.68348,7.63768,8.32116
228,2,Mogbazar,Mohakhali,73.7725,81.0292,81.0292,81.7127,7.25667,0,0.68348,7.25667,7.94015
229,2,Mogbazar,Mohakhali,74.6253,81.0292,81.0292,81.7127,6.40388,0,0.68348,6.40388,7.08735
230,2,Mogbazar,Mohakhali,74.9006,81.0292,81.0292,81.7127,6.12858,0,0.68348,6.12858,6.81206
231,2,Mogbazar,Mohakhali,75.1528,81.0292,81.0292,81.7127,5.87643,0,0.68348,5.87643,6.55991
232,2,Mogbazar,Mohakhali,75.2105,81.0292,81.0292,81.7127,5.81865,0,0.68348,5.81865,6.50213
233,2,Mogbazar,Mohakhali,75.6596,81.0292,81.0292,81.7127,5.36956,0,0.68348,5.36956,6.05304
175,6,Mogbazar,Mohakhali,51.6205,79.591,79.591,82.9002,27.9704,0,3.30926,27.9704,31.2797
177,6,Mogbazar,Mohakhali,53.3437,79.591,79.591,82.9002,26.2472,0,3.30926,26.2472,29.5565
178,6,Mogbazar,Mohakhali,53.453,79.591,79.591,82.9002,26.138,0,3.30926,26.138,29.4472
181,6,Mogbazar,Mohakhali,55.0203,79.591,79.591,82.9002,24.5707,0,3.30926,24.5707,27.8799
184,6,Mogbazar,Mohakhali,55.4025,79.591,79.591,82.9002,24.1884,0,3.30926,24.1884,27.4977
185,6,Mogbazar,Mohakhali,56.7079,79.591,79.591,82.9002,22.8831,0,3.30926,22.8831,26.1924
187,6,Mogbazar,Mohakhali,56.7635,79.591,79.591,82.9002,22.8275,0,3.30926,22.8275,26.1367
189,6,Mogbazar,Mohakhali,57.2562,79.591,79.591,82.9002,22.3348,0,3.30926,22.3348,25.644
192,6,Mogbazar,Mohakhali,57.8267,79.591,79.591,82.9002,21.7643,0,3.30926,21.7643,25.0736
193,6,Mogbazar,Mohakhali,58.6163,79.591,79.591,82.9002,20.9746,0,3.30926,20.9746,24.2839
194,6,Mogbazar,Mohakhali,58.7416,79.591,79.591,82.9002,20.8494,0,3.30926,20.8494,24.1586
195,6,Mogbazar,Mohakhali,59.1389,79.591,79.591,82.9002,20.4521,0,3.30926,20.4521,23.7614
197,6,Mogbazar,Mohakhali,60.0786,79.591,79.591,82.9002,19.5124,0,3.30926,19.5124,22.8216
198,6,Mogbazar,Mohakhali,60.7993,79.591,79.591,82.9002,18.7916,0,3.30926,18.7916,22.1009
199,6,Mogbazar,Mohakhali,61.5541,79.591,79.591,82.9002,18.0368,0,3.30926,18.0368,21.3461
201,6,Mogbazar,Mohakhali,61.7607,79.591,79.591,82.9002,17.8303,0,3.30926,17.8303,21.1395
202,6,Mogbazar,Mohakhali,62.447,79.591,79.591,82.9002,17.1439,0,3.30926,17.1439,20.4532
203,6,Mogbazar,Mohakhali,62.777,79.591,79.591,82.9002,16.814,0,3.30926,16.814,20.1233
204,6,Mogbazar,Mohakhali,64.0552,79.591,79.591,82.9002,15.5357,0,3.30926,15.5357,18.845
205,6,Mogbazar,Mohakhali,64.1651,79.591,79.591,82.9002,15.4258,0,3.30926,15.4258,18.7351
276,1,Mohakhali,Mogbazar,87.0606,87.0606,87.0606,87.282,0,0,0.221427,0,0.221427
234,1,Mogbazar,Mohakhali,75.7875,87.282,87.282,88.8261,11.4946,0,1.54408,11.4946,13.0386
236,1,Mogbazar,Mohakhali,76.426,87.282,87.282,88.8261,10.856,0,1.54408,10.856,12.4001
239,1,Mogbazar,Mohakhali,77.1898,87.282,87.282,88.8261,10.0923,0,1.54408,10.0923,11.6363
240,1,Mogbazar,Mohakhali,77.3542,87.282,87.282,88.8261,9.92778,0,1.54408,9.92778,11.4719
241,1,Mogbazar,Mohakhali,77.4141,87.282,87.282,88.8261,9.86797,0,1.54408,9.86797,11.412
242,1,Mogbazar,Mohakhali,77.4367,87.282,87.282,88.8261,9.84535,0,1.54408,9.84535,11.3894
243,1,Mogbazar,Mohakhali,77.5413,87.282,87.282,88.8261,9.74075,0,1.54408,9.74075,11.2848
244,1,Mogbazar,Mohakhali,78.2613,87.282,87.282,88.8261,9.02069,0,1.54408,9.02069,10.5648
245,1,Mogbazar,Mohakhali,78.2826,87.282,87.282,88.8261,8.99938,0,1.54408,8.99938,10.5435
246,1,Mogbazar,Mohakhali,78.7708,87.282,87.282,88.8261,8.51119,0,1.54408,8.51119,10.0553
250,1,Mogbazar,Mohakhali,79.751,87.282,87.282,88.8261,7.53099,0,1.54408,7.53099,9.07507
251,1,Mogbazar,Mohakhali,80.256,87.282,87.282,88.8261,7.02603,0,1.54408,7.02603,8.57011
253,1,Mogbazar,Mohakhali,80.7608,87.282,87.282,88.8261,6.52124,0,1.54408,6.52124,8.06532
254,1,Mogbazar,Mohakhali,80.919,87.282,87.282,88.8261,6.36299,0,1.54408,6.36299,7.90708
256,1,Mogbazar,Mohakhali,81.3058,87.282,87.282,88.8261,5.9762,0,1.54408,5.9762,7.52028
260,1,Mogbazar,Mohakhali,82.439,87.282,87.282,88.8261,4.84305,0,1.54408,4.84305,6.38713
261,1,Mogbazar,Mohakhali,82.6679,87.282,87.282,88.8261,4.6141,0,1.54408,4.6141,6.15818
263,1,Mogbazar,Mohakhali,82.9507,87.282,87.282,88.8261,4.33131,0,1.54408,4.33131,5.87539
264,1,Mogbazar,Mohakhali,82.9971,87.282,87.282,88.8261,4.28497,0,1.54408,4.28497,5.82905
265,1,Mogbazar,Mohakhali,82.9996,87.282,87.282,88.8261,4.28244,0,1.54408,4.28244,5.82652
312,1,Mohakhali,Mogbazar,97.2657,97.2657,97.2657,99.2892,0,0,2.02357,0,2.02357
188,3,Mohakhali,Mogbazar,56.7882,56.7882,99.2348,99.3653,0,42.4466,0.130415,42.4466,42.5771
235,3,Mohakhali,Mogbazar,75.9386,75.9386,99.2348,99.3653,0,23.2962,0.130415,23.2962,23.4266
319,3,Mohakhali,Mogbazar,99.2348,99.2348,99.2348,99.3653,0,0,0.130415,0,0.130415
267,1,Mogbazar,Mohakhali,83.3339,99.2892,99.2892,100.279,15.9553,0,0.989882,15.9553,16.9452
268,1,Mogbazar,Mohakhali,84.3254,99.2892,99.2892,100.279,14.9638,0,0.989882,14.9638,15.9537
270,1,Mogbazar,Mohakhali,85.2344,99.2892,99.2892,100.279,14.0548,0,0.989882,14.0548,15.0447
271,1,Mogbazar,Mohakhali,85.5471,99.2892,99.2892,100.279,13.7421,0,0.989882,13.7421,14.732
272,1,Mogbazar,Mohakhali,85.6834,99.2892,99.2892,100.279,13.6058,0,0.989882,13.6058,14.5957
273,1,Mogbazar,Mohakhali,85.8346,99.2892,99.2892,100.279,13.4546,0,0.989882,13.4546,14.4445
274,1,Mogbazar,Mohakhali,86.7949,99.2892,99.2892,100.279,12.4944,0,0.989882,12.4944,13.4842
277,1,Mogbazar,Mohakhali,87.1706,99.2892,99.2892,100.279,12.1186,0,0.989882,12.1186,13.1085
279,1,Mogbazar,Mohakhali,87.5516,99.2892,99.2892,100.279,11.7376,0,0.989882,11.7376,12.7275
281,1,Mogbazar,Mohakhali,88.7079,99.2892,99.2892,100.279,10.5813,0,0.989882,10.5813,11.5712
282,1,Mogbazar,Mohakhali,88.7883,99.2892,99.2892,100.279,10.5009,0,0.989882,10.5009,11.4908
283,1,Mogbazar,Mohakhali,88.8897,99.2892,99.2892,100.279,10.3996,0,0.989882,10.3996,11.3895
285,1,Mogbazar,Mohakhali,89.7598,99.2892,99.2892,100.279,9.52943,0,0.989882,9.52943,10.5193
286,1,Mogbazar,Mohakhali,90.257,99.2892,99.2892,100.279,9.03228,0,0.989882,9.03228,10.0222
287,1,Mogbazar,Mohakhali,90.3516,99.2892,99.2892,100.279,8.93764,0,0.989882,8.93764,9.92752
288,1,Mogbazar,Mohakhali,91.1879,99.2892,99.2892,100.279,8.10137,0,0.989882,8.10137,9.09125
289,1,Mogbazar,Mohakhali,91.3141,99.2892,99.2892,100.279,7.97514,0,0.989882,7.97514,8.96502
290,1,Mogbazar,Mohakhali,91.3699,99.2892,99.2892,100.279,7.91929,0,0.989882,7.91929,8.90918
291,1,Mogbazar,Mohakhali,91.5445,99.2892,99.2892,100.279,7.74477,0,0.989882,7.74477,8.73465
292,1,Mogbazar,Mohakhali,91.6385,99.2892,99.2892,100.279,7.65076,0,0.989882,7.65076,8.64064
294,3,Mogbazar,Mohakhali,92.5845,99.3653,99.3653,100.878,6.78072,0,1.51309,6.78072,8.29381
296,3,Mogbazar,Mohakhali,93.0092,99.3653,99.3653,100.878,6.35601,0,1.51309,6.35601,7.8691
297,3,Mogbazar,Mohakhali,93.4446,99.3653,99.3653,100.878,5.92069,0,1.51309,5.92069,7.43378
298,3,Mogbazar,Mohakhali,93.4735,99.3653,99.3653,100.878,5.89177,0,1.51309,5.89177,7.40485
300,3,Mogbazar,Mohakhali,93.9683,99.3653,99.3653,100.878,5.39696,0,1.51309,5.39696,6.91005
303,3,Mogbazar,Mohakhali,94.0935,99.3653,99.3653,100.878,5.27174,0,1.51309,5.27174,6.78483
304,3,Mogbazar,Mohakhali,94.1317,99.3653,99.3653,100.878,5.23353,0,1.51309,5.23353,6.74661
305,3,Mogbazar,Mohakhali,94.1789,99.3653,99.3653,100.878,5.18639,0,1.51309,5.18639,6.69948
306,3,Mogbazar,Mohakhali,94.5906,99.3653,99.3653,100.878,4.77467,0,1.51309,4.77467,6.28776
308,3,Mogbazar,Mohakhali,94.725,99.3653,99.3653,100.878,4.64029,0,1.51309,4.64029,6.15338
309,3,Mogbazar,Mohakhali,94.8425,99.3653,99.3653,100.878,4.5228,0,1.51309,4.5228,6.03589
313,3,Mogbazar,Mohakhali,97.3488,99.3653,99.3653,100.878,2.01643,0,1.51309,2.01643,3.52952
314,3,Mogbazar,Mohakhali,97.3912,99.3653,99.3653,100.878,1.97407,0,1.51309,1.97407,3.48716
316,3,Mogbazar,Mohakhali,98.179,99.3653,99.3653,100.878,1.18624,0,1.51309,1.18624,2.69933
317,3,Mogbazar,Mohakhali,98.2934,99.3653,99.3653,100.878,1.07188,0,1.51309,1.07188,2.58496
318,3,Mogbazar,Mohakhali,98.5237,99.3653,99.3653,100.878,0.841596,0,1.51309,0.841596,2.35468
335,1,Mohakhali,Mogbazar,105.819,105.819,105.819,108.179,0,0,2.35927,0,2.35927
320,1,Mogbazar,Mohakhali,100.997,108.179,108.179,108.268,7.18181,0,0.0895491,7.18181,7.27136
322,1,Mogbazar,Mohakhali,102.036,108.179,108.179,108.268,6.14268,0,0.0895491,6.14268,6.23223
